batch_id,split,pair_index,sample_ids,objective,parameter_group,parameter_numel,active_parameter_numel,active_parameter_tensors,gradient_l2,gradient_rms,gradient_l1,gradient_abs_max,gradient_nonzero_fraction
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,edge_paper,encoder,10796800,10796800,52,0.006697531055865418,2.038295791501045e-06,15.28806542001924,8.070208423305303e-05,0.9992412566686426
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,edge_paper,input_fusion,262496,262496,3,0.0012055961740578532,2.353100716873776e-06,0.396736644482941,6.802981806686148e-05,1.0
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,edge_paper,output,33,33,2,0.2324033695035395,0.04045623379938207,1.0830273093888536,0.08728544414043427,1.0
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,combined_checkpoint,bottleneck,28708864,28708864,13,0.18324386533624654,3.419963257396653e-05,690.3754823010125,0.0004140911332797259,1.0
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,combined_checkpoint,decoder,10970880,10970880,56,0.19867332430195928,5.998170772555384e-05,334.3443883244867,0.0027311474550515413,0.9992532959981333
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,combined_checkpoint,encoder,10796800,10796800,52,0.30289138135466664,9.21805696378933e-05,620.6537132325313,0.005425744224339724,0.9992412566686426
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,combined_checkpoint,input_fusion,262496,262496,3,0.0429004371490247,8.373371746012536e-05,15.21103795700218,0.0024951728992164135,1.0
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,combined_checkpoint,output,33,33,2,4.9398810984697406,0.8599229223214702,23.213647352531552,1.7652268409729004,1.0
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,combined_paper,bottleneck,28708864,28708864,13,0.18417726960750092,3.4373838040879684e-05,693.7217658297606,0.0004171606560703367,1.0
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,combined_paper,decoder,10970880,10970880,56,0.1989883584054996,6.007682005927318e-05,335.01528504335744,0.0027375242207199335,0.9992532959981333
